output_area,ethnicity,0,15,30,65
186500,MELAA,2,5,2,0
186600,MELAA,5,0,0,2
186700,MELAA,0,0,0,0
186800,MELAA,0,0,0,0
187000,MELAA,0,0,0,0
187100,MELAA,0,3,3,0
187200,MELAA,0,0,3,0
187300,MELAA,3,3,8,0
187400,MELAA,3,0,0,0
187500,MELAA,0,0,5,3
187700,MELAA,0,2,5,0
187800,MELAA,0,0,3,0
187900,MELAA,0,0,5,0
188000,MELAA,0,0,3,0
188200,MELAA,3,0,0,0
188300,MELAA,0,0,3,0
188400,MELAA,3,3,8,3
188500,MELAA,8,3,8,0
188700,MELAA,2,0,2,0
188800,MELAA,8,5,20,3
188900,MELAA,3,3,5,0
189000,MELAA,6,3,14,3
189100,MELAA,5,5,8,0
189200,MELAA,6,3,8,0
189300,MELAA,8,3,5,0
189400,MELAA,0,0,0,0
189600,MELAA,0,0,0,0
189700,MELAA,2,5,5,0
201600,MELAA,3,0,5,3
201800,MELAA,0,5,5,0
190200,MELAA,0,0,3,0
190300,MELAA,0,0,0,0
190400,MELAA,0,0,0,0
190500,MELAA,0,3,3,0
190600,MELAA,0,3,3,3
190900,MELAA,3,5,11,0
191000,MELAA,6,6,9,0
191100,MELAA,0,0,0,0
191200,MELAA,0,0,3,0
191300,MELAA,3,0,0,0
191400,MELAA,5,5,5,0
191600,MELAA,0,3,3,0
191700,MELAA,0,3,3,0
191800,MELAA,3,6,11,0
191900,MELAA,3,16,13,0
192000,MELAA,3,8,5,0
192100,MELAA,11,13,11,0
192300,MELAA,0,2,2,0
192400,MELAA,0,0,3,0
192500,MELAA,8,0,11,0
192600,MELAA,3,9,17,0
192800,MELAA,8,33,28,0
192900,MELAA,11,0,14,0
193000,MELAA,3,3,0,0
193100,MELAA,13,10,10,0
193200,MELAA,14,8,19,3
193300,MELAA,19,11,22,0
193400,MELAA,5,11,11,0
193500,MELAA,3,8,11,0
193600,MELAA,0,8,5,0
193700,MELAA,11,16,43,0
193800,MELAA,8,20,23,3
193900,MELAA,3,0,8,0
194000,MELAA,5,5,19,0
194100,MELAA,5,5,8,0
194200,MELAA,0,0,0,0
194300,MELAA,19,11,38,0
194400,MELAA,5,0,8,0
194500,MELAA,0,0,0,0
194600,MELAA,3,5,10,0
194700,MELAA,0,3,0,0
194800,MELAA,5,8,22,3
194900,MELAA,5,8,19,0
195000,MELAA,3,0,3,0
195100,MELAA,8,3,16,0
195200,MELAA,5,3,5,0
195300,MELAA,5,5,7,0
195400,MELAA,11,3,17,0
195500,MELAA,5,16,23,3
195600,MELAA,6,3,6,0
195700,MELAA,0,0,0,0
195800,MELAA,8,16,21,0
195900,MELAA,0,3,5,0
196000,MELAA,5,3,13,3
196100,MELAA,0,0,3,0
196200,MELAA,14,3,22,3
196300,MELAA,3,0,8,0
196400,MELAA,0,3,11,3
196500,MELAA,0,5,0,0
196600,MELAA,13,15,15,0
196700,MELAA,5,5,11,0
196800,MELAA,5,5,16,0
196900,MELAA,11,8,22,3
197000,MELAA,8,5,15,0
197100,MELAA,6,11,14,0
197200,MELAA,13,3,10,0
197300,MELAA,8,3,13,3
197400,MELAA,8,13,13,0
197500,MELAA,8,5,16,0
197600,MELAA,19,5,19,0
197700,MELAA,0,0,0,0
197900,MELAA,0,0,3,0
198000,MELAA,3,0,3,0
198100,MELAA,0,0,2,0
198200,MELAA,5,0,5,0
198400,MELAA,3,3,8,0
198500,MELAA,2,0,0,0
198600,MELAA,5,0,5,0
198700,MELAA,3,3,5,3
198800,MELAA,8,3,18,0
198900,MELAA,2,2,2,0
199000,MELAA,0,0,0,0
199100,MELAA,2,0,2,0
199200,MELAA,5,0,8,0
199400,MELAA,2,0,2,0
199500,MELAA,5,0,2,0
199600,MELAA,3,0,5,0
199700,MELAA,2,0,0,0
199800,MELAA,0,5,5,0
199900,MELAA,0,0,3,0
200000,MELAA,3,3,3,0
200200,MELAA,5,2,5,0
200300,MELAA,8,3,11,0
200400,MELAA,0,0,3,0
200500,MELAA,5,5,3,0
200600,MELAA,8,0,13,3
200700,MELAA,5,0,8,0
200800,MELAA,3,5,11,3
200900,MELAA,5,2,5,2
201000,MELAA,0,2,5,0
201200,MELAA,0,8,8,3
201300,MELAA,3,0,5,0
201400,MELAA,7,0,5,0
201500,MELAA,11,5,13,3
201700,MELAA,3,3,0,0
201900,MELAA,0,0,0,0
202000,MELAA,3,0,3,0
202100,MELAA,2,0,0,0
202200,MELAA,2,0,0,0
202300,MELAA,0,3,0,3
202400,MELAA,0,0,0,0
202500,MELAA,3,0,0,0
202600,MELAA,2,0,7,0
202700,MELAA,0,3,8,0
202800,MELAA,5,3,8,5
202900,MELAA,3,3,5,3
203000,MELAA,0,0,0,0
203100,MELAA,3,0,3,0
203200,MELAA,8,5,8,3
203400,MELAA,3,3,3,0
203500,MELAA,0,0,0,0
203600,MELAA,3,0,0,0
203700,MELAA,2,0,2,0
203900,MELAA,5,2,2,2
204100,MELAA,0,0,0,0
204200,MELAA,0,0,0,0
204300,MELAA,0,0,2,0
204400,MELAA,5,7,2,0
204500,MELAA,2,0,2,0
204700,MELAA,3,3,0,0
204800,MELAA,0,0,0,0
204900,MELAA,0,0,2,0
205000,MELAA,0,0,0,0
205100,MELAA,0,0,0,0
205200,MELAA,0,3,3,3
205300,MELAA,0,3,0,0
205400,MELAA,0,0,3,0
205500,MELAA,3,0,3,0
205600,MELAA,5,3,0,0
205700,MELAA,0,0,0,0
205800,MELAA,3,3,5,0
205900,MELAA,0,2,2,0
206000,MELAA,7,2,2,0
206100,MELAA,0,2,0,0
206200,MELAA,5,0,2,0
206300,MELAA,2,2,5,0
206400,MELAA,0,2,2,0
206500,MELAA,3,10,8,0
206600,MELAA,0,0,5,0
206700,MELAA,5,0,8,3
206900,MELAA,0,2,5,0
207000,MELAA,2,0,2,2
207100,MELAA,5,2,5,2
207200,MELAA,7,0,5,0
207300,MELAA,10,0,10,0
207400,MELAA,0,0,0,0
207600,MELAA,0,0,0,0
207700,MELAA,0,0,0,0
207800,MELAA,5,5,2,0
207900,MELAA,3,5,0,0
208000,MELAA,3,3,3,0
208100,MELAA,0,0,0,0
208200,MELAA,0,0,0,0
208300,MELAA,6,3,3,0
208400,MELAA,3,3,0,0
208500,MELAA,0,0,0,0
208600,MELAA,0,6,3,0
208700,MELAA,3,0,3,0
208800,MELAA,0,0,3,3
209000,MELAA,2,0,0,0
209100,MELAA,0,2,2,0
209200,MELAA,5,0,0,0
209400,MELAA,6,6,8,0
209500,MELAA,0,0,0,0
209600,MELAA,0,3,3,0
209700,MELAA,5,3,11,0
209800,MELAA,8,3,5,0
209900,MELAA,8,8,8,0
210000,MELAA,8,5,8,0
210200,MELAA,3,3,3,0
210300,MELAA,0,0,3,0
210400,MELAA,0,0,3,0
210500,MELAA,0,8,3,0
210600,MELAA,0,0,3,0
210700,MELAA,5,8,13,0
210800,MELAA,3,3,5,0
210900,MELAA,10,2,7,0
211000,MELAA,13,3,15,3
211100,MELAA,3,3,3,0
211200,MELAA,0,0,0,0
211300,MELAA,3,0,5,0
211400,MELAA,10,0,3,0
211500,MELAA,0,3,6,0
211700,MELAA,6,0,12,3
211800,MELAA,0,3,8,0
211900,MELAA,3,0,11,0
212000,MELAA,0,0,0,0
212100,MELAA,9,3,6,0
212200,MELAA,0,0,3,0
212300,MELAA,0,0,5,0
212400,MELAA,0,0,6,0
212500,MELAA,3,0,0,3
212600,MELAA,0,3,14,3
212800,MELAA,3,3,0,0
212900,MELAA,3,0,3,0
213000,MELAA,8,0,5,0
213100,MELAA,3,0,6,0
213200,MELAA,6,0,9,0
213300,MELAA,5,5,8,0
213400,MELAA,3,6,8,3
213500,MELAA,3,3,3,0
213600,MELAA,3,5,3,0
213700,MELAA,3,0,3,0
213800,MELAA,3,3,3,0
213900,MELAA,0,3,3,0
214000,MELAA,0,0,3,0
214100,MELAA,3,3,3,0
214200,MELAA,0,0,3,0
214400,MELAA,0,0,3,0
214500,MELAA,13,5,11,0
214600,MELAA,0,3,5,3
214700,MELAA,5,0,5,3
214800,MELAA,3,5,3,3
214900,MELAA,11,3,8,0
215000,MELAA,20,10,15,3
215100,MELAA,13,5,10,0
215200,MELAA,8,5,8,0
215300,MELAA,10,2,5,0
215400,MELAA,11,3,11,0
215500,MELAA,0,0,3,0
215600,MELAA,0,0,3,3
215700,MELAA,5,3,3,0
215800,MELAA,0,0,3,0
215900,MELAA,3,0,3,3
216000,MELAA,5,0,0,0
216100,MELAA,0,0,0,0
216300,MELAA,10,5,16,0
216400,MELAA,0,3,3,0
216500,MELAA,8,3,8,0
216600,MELAA,0,5,3,0
216700,MELAA,5,3,5,0
216800,MELAA,0,3,5,0
216900,MELAA,3,6,14,0
217000,MELAA,3,6,19,0
217100,MELAA,5,0,2,0
217200,MELAA,8,0,8,0
217300,MELAA,5,3,3,0
217400,MELAA,3,3,11,3
217500,MELAA,13,8,13,0
217600,MELAA,8,5,13,0
217800,MELAA,8,3,8,0
217900,MELAA,3,6,0,0
218000,MELAA,5,3,5,3
218100,MELAA,6,3,8,0
218200,MELAA,3,3,5,0
218300,MELAA,3,3,8,0
218400,MELAA,8,8,16,0
218500,MELAA,5,0,2,0
218600,MELAA,11,3,20,0
218700,MELAA,17,11,31,6
218800,MELAA,0,0,3,3
218900,MELAA,2,2,2,0
219000,MELAA,8,0,5,3
219100,MELAA,0,3,6,0
219200,MELAA,0,0,0,0
219300,MELAA,0,0,3,0
219400,MELAA,3,3,3,0
219500,MELAA,3,3,3,0
219600,MELAA,3,0,3,0
219700,MELAA,3,3,0,0
219800,MELAA,0,0,3,0
219900,MELAA,0,0,3,0
220000,MELAA,0,0,3,0
220100,MELAA,0,0,0,0
220300,MELAA,3,3,3,0
220400,MELAA,3,5,3,0
220500,MELAA,3,3,5,0
220600,MELAA,0,0,0,0
220700,MELAA,0,0,0,3
220800,MELAA,0,0,0,0
220900,MELAA,0,0,0,0
221000,MELAA,0,0,3,0
221100,MELAA,3,3,3,0
221200,MELAA,0,3,3,0
221300,MELAA,8,0,3,0
221400,MELAA,3,3,3,0
221500,MELAA,0,0,0,0
221600,MELAA,5,3,3,0
221700,MELAA,3,3,3,0
221800,MELAA,8,5,3,0
221900,MELAA,3,5,3,0
222000,MELAA,0,0,0,0
222100,MELAA,0,0,3,3
222200,MELAA,0,0,0,0
222300,MELAA,0,0,0,0
222400,MELAA,3,3,0,0
222500,MELAA,5,0,2,2
222600,MELAA,0,0,3,3
222700,MELAA,5,0,3,0
222800,MELAA,3,8,11,0
222900,MELAA,0,0,5,0
223000,MELAA,0,0,0,0
223100,MELAA,3,5,8,0
223200,MELAA,2,2,2,0
223300,MELAA,0,3,0,0
223400,MELAA,0,0,0,0
223500,MELAA,0,0,3,0
223600,MELAA,3,0,3,3
223700,MELAA,0,6,11,0
223800,MELAA,0,0,0,0
224000,MELAA,3,0,0,3
224100,MELAA,6,6,6,0
224200,MELAA,6,6,8,6
224300,MELAA,0,0,3,0
224400,MELAA,3,0,5,3
224500,MELAA,5,5,5,0
224600,MELAA,0,0,3,0
224800,MELAA,8,3,8,0
224900,MELAA,0,0,2,0
225000,MELAA,5,5,3,0
225100,MELAA,0,3,3,0
225200,MELAA,0,0,0,0
225300,MELAA,5,5,3,0
225400,MELAA,0,3,3,0
225500,MELAA,3,0,3,0
225600,MELAA,0,3,5,0
225700,MELAA,0,3,3,0
225800,MELAA,0,3,3,0
225900,MELAA,0,0,8,0
226000,MELAA,0,0,0,0
226100,MELAA,0,0,0,0
226300,MELAA,0,3,0,3
226400,MELAA,3,3,6,0
226500,MELAA,2,0,2,2
226600,MELAA,0,0,0,0
226700,MELAA,0,0,3,0
226800,MELAA,0,3,0,0
226900,MELAA,3,0,3,0
227000,MELAA,3,3,3,0
227100,MELAA,3,6,3,0
227200,MELAA,3,3,0,0
227300,MELAA,0,0,5,0
227400,MELAA,0,0,0,0
227500,MELAA,8,0,11,0
227600,MELAA,0,0,0,0
227700,MELAA,0,3,3,0
227800,MELAA,0,3,0,0
227900,MELAA,5,0,5,0
228000,MELAA,3,3,3,0
228100,MELAA,3,3,3,0
228200,MELAA,0,0,3,0
228300,MELAA,5,0,3,0
228400,MELAA,3,0,0,0
228500,MELAA,0,0,0,0
228600,MELAA,0,0,0,0
228700,MELAA,0,3,3,3
228800,MELAA,3,5,3,0
229000,MELAA,3,3,6,0
229100,MELAA,3,5,5,0
229200,MELAA,8,0,8,0
229300,MELAA,5,5,8,0
229400,MELAA,3,3,0,0
229500,MELAA,12,7,7,2
229600,MELAA,8,8,10,0
229800,MELAA,5,11,11,3
229900,MELAA,15,5,7,2
230000,MELAA,0,3,5,0
230100,MELAA,5,5,13,0
230200,MELAA,8,5,10,0
230300,MELAA,10,5,15,0
230400,MELAA,14,11,22,0
230500,MELAA,8,16,11,3
230600,MELAA,3,13,8,0
230700,MELAA,18,15,26,3
230800,MELAA,13,13,26,3
230900,MELAA,3,11,11,0
231000,MELAA,11,11,22,0
231100,MELAA,11,8,19,3
231200,MELAA,16,16,37,0
231300,MELAA,18,3,21,3
231400,MELAA,5,21,13,0
231500,MELAA,10,8,21,3
231600,MELAA,5,11,16,3
231700,MELAA,11,6,25,3
231800,MELAA,16,11,22,0
232000,MELAA,3,6,9,0
232100,MELAA,5,10,2,0
232200,MELAA,3,3,5,0
232300,MELAA,16,8,19,0
232400,MELAA,3,0,0,0
232500,MELAA,6,6,3,3
232600,MELAA,3,0,3,0
232700,MELAA,14,20,31,3
232800,MELAA,3,0,0,0
232900,MELAA,0,0,0,0
233000,MELAA,0,0,0,0
233100,MELAA,3,0,0,0
233200,MELAA,0,3,3,0
233300,MELAA,3,5,0,3
233400,MELAA,0,0,0,0
233500,MELAA,0,0,0,0
233600,MELAA,3,3,5,3
233700,MELAA,3,0,0,0
233800,MELAA,0,0,0,0
234000,MELAA,0,0,3,0
234100,MELAA,0,0,0,0
234200,MELAA,0,0,0,0
234300,MELAA,0,2,0,2
234400,MELAA,3,3,3,0
234500,MELAA,0,0,3,0
234600,MELAA,3,3,3,0
234700,MELAA,0,5,5,0
234800,MELAA,0,0,3,0
234900,MELAA,0,3,3,0
235000,MELAA,0,0,2,0
235100,MELAA,5,3,3,5
235200,MELAA,3,0,0,0
235300,MELAA,5,0,3,0
235400,MELAA,2,0,2,0
235500,MELAA,0,5,5,0
235600,MELAA,5,3,5,0
235700,MELAA,5,3,5,0
235800,MELAA,5,2,5,2
235900,MELAA,0,0,0,0
236000,MELAA,3,0,0,0
236300,MELAA,0,3,3,3
236400,MELAA,5,0,0,0
236500,MELAA,5,0,7,0
236600,MELAA,3,3,0,0
236700,MELAA,3,0,3,0
236800,MELAA,8,3,6,0
236900,MELAA,0,0,3,0
237000,MELAA,8,3,13,0
237100,MELAA,8,6,8,3
237200,MELAA,3,0,6,3
237300,MELAA,6,3,6,0
237400,MELAA,0,0,3,0
237500,MELAA,6,8,11,3
237600,MELAA,8,3,8,3
237700,MELAA,0,0,6,3
237800,MELAA,5,8,8,3
237900,MELAA,3,0,3,0
238000,MELAA,8,0,11,0
238100,MELAA,6,0,8,6
238300,MELAA,3,3,8,0
238400,MELAA,0,0,5,3
238500,MELAA,11,3,5,0
238600,MELAA,11,5,11,0
238800,MELAA,8,3,11,3
239000,MELAA,3,5,5,0
239100,MELAA,2,2,5,0
239200,MELAA,18,14,18,0
239300,MELAA,4,4,4,0
239400,MELAA,3,0,6,3
239500,MELAA,5,5,12,0
239600,MELAA,8,3,5,3
239800,MELAA,5,8,8,0
240000,MELAA,5,5,8,0
240100,MELAA,19,3,19,0
240200,MELAA,3,0,8,3
240300,MELAA,14,7,11,0
240400,MELAA,11,3,13,0
240500,MELAA,9,5,7,0
240600,MELAA,20,3,36,0
240700,MELAA,37,23,23,2
240800,MELAA,26,7,14,0
240900,MELAA,5,2,7,0
241000,MELAA,20,22,22,2
241100,MELAA,17,10,7,0
241200,MELAA,3,0,0,0
241300,MELAA,8,0,16,0
241400,MELAA,8,5,5,0
241500,MELAA,5,8,11,0
241600,MELAA,19,16,26,0
241700,MELAA,3,8,8,0
241800,MELAA,8,3,8,3
241900,MELAA,21,5,21,0
242000,MELAA,8,8,16,0
242100,MELAA,5,3,11,0
242200,MELAA,0,11,13,0
242300,MELAA,0,3,3,0
242400,MELAA,5,3,8,0
242500,MELAA,8,3,16,0
242600,MELAA,10,5,15,0
242700,MELAA,0,0,3,0
242800,MELAA,6,6,8,0
242900,MELAA,0,3,5,5
243000,MELAA,0,3,3,3
243200,MELAA,8,3,22,0
243300,MELAA,8,3,8,0
243400,MELAA,11,6,22,0
243500,MELAA,8,3,11,0
243600,MELAA,8,3,19,0
243700,MELAA,3,5,3,0
243800,MELAA,3,3,6,0
244000,MELAA,3,11,16,0
244100,MELAA,33,33,28,0
244200,MELAA,3,8,14,5
244300,MELAA,6,8,14,0
244400,MELAA,22,8,19,0
244500,MELAA,3,3,8,0
244600,MELAA,23,8,23,3
244700,MELAA,11,11,22,3
244800,MELAA,3,3,9,0
244900,MELAA,8,10,15,0
245000,MELAA,5,8,16,3
245100,MELAA,25,17,30,3
245200,MELAA,29,21,39,0
245300,MELAA,6,3,6,0
245400,MELAA,20,20,27,5
245500,MELAA,6,8,8,0
245600,MELAA,24,13,27,3
245800,MELAA,13,15,23,3
245900,MELAA,10,0,8,3
246000,MELAA,40,32,40,5
246100,MELAA,8,8,14,0
246200,MELAA,17,20,22,0
246300,MELAA,0,3,5,0
246400,MELAA,22,22,30,5
246600,MELAA,7,7,10,0
246700,MELAA,6,3,14,0
246800,MELAA,3,0,0,0
246900,MELAA,8,5,10,3
247000,MELAA,7,12,19,0
247100,MELAA,0,5,5,2
247200,MELAA,9,6,11,3
247300,MELAA,5,2,0,0
247400,MELAA,5,0,2,0
247500,MELAA,3,0,6,0
247600,MELAA,24,13,35,5
247700,MELAA,29,11,21,0
247800,MELAA,5,8,16,3
247900,MELAA,8,5,16,0
248000,MELAA,11,5,8,3
248100,MELAA,20,9,31,3
248300,MELAA,14,6,23,0
248400,MELAA,30,11,36,8
248500,MELAA,16,11,33,3
248600,MELAA,25,14,33,0
248700,MELAA,14,11,27,3
248800,MELAA,11,6,11,0
248900,MELAA,24,5,38,3
249000,MELAA,6,6,14,0
249100,MELAA,8,8,16,0
249200,MELAA,3,3,11,3
249300,MELAA,3,6,11,0
249400,MELAA,28,33,67,6
249500,MELAA,32,19,41,3
249600,MELAA,11,6,17,0
249700,MELAA,35,16,62,3
249800,MELAA,17,11,25,0
249900,MELAA,11,9,14,0
250000,MELAA,6,6,17,6
250100,MELAA,14,3,22,3
250200,MELAA,20,3,25,0
250300,MELAA,14,11,22,3
250400,MELAA,39,17,64,3
250500,MELAA,11,11,28,3
250600,MELAA,11,14,17,0
250700,MELAA,3,8,19,0
250800,MELAA,3,11,20,3
250900,MELAA,8,33,50,3
251000,MELAA,3,17,11,0
251100,MELAA,0,8,11,0
251200,MELAA,14,38,35,3
251300,MELAA,8,14,14,3
251400,MELAA,6,45,59,6
251500,MELAA,6,17,17,0
251600,MELAA,6,75,66,3
251700,MELAA,3,64,39,6
251800,MELAA,3,36,25,8
251900,MELAA,22,19,33,0
252000,MELAA,33,69,113,3
252100,MELAA,3,33,39,3
252200,MELAA,14,11,30,0
252300,MELAA,0,29,26,3
252400,MELAA,11,38,24,0
252500,MELAA,22,39,86,3
252600,MELAA,11,11,26,3
252700,MELAA,11,11,27,3
252800,MELAA,19,11,41,3
252900,MELAA,11,22,30,5
253000,MELAA,22,35,44,14
253100,MELAA,30,27,52,5
253200,MELAA,8,14,19,0
253300,MELAA,62,52,106,14
253400,MELAA,3,11,14,0
253500,MELAA,36,14,52,3
253600,MELAA,124,99,171,22
253700,MELAA,22,33,57,5
253800,MELAA,16,14,22,0
253900,MELAA,0,14,19,0
254000,MELAA,19,16,24,3
254100,MELAA,27,24,53,16
254200,MELAA,44,37,76,8
254300,MELAA,16,16,27,0
254400,MELAA,24,16,38,16
254500,MELAA,8,8,11,0
254600,MELAA,0,0,11,0
254700,MELAA,8,8,16,3
254800,MELAA,8,6,39,3
254900,MELAA,35,27,76,14
255100,MELAA,73,60,113,18
255200,MELAA,8,6,11,3
255300,MELAA,0,0,3,0
255400,MELAA,0,0,0,0
255500,MELAA,0,0,3,0
255600,MELAA,3,0,5,0
255700,MELAA,0,3,0,0
255800,MELAA,3,3,5,0
255900,MELAA,3,0,3,0
256000,MELAA,3,3,3,0
256100,MELAA,3,0,3,3
256200,MELAA,0,5,0,0
256300,MELAA,0,0,3,3
256400,MELAA,0,3,3,0
256500,MELAA,0,0,0,0
256600,MELAA,0,0,0,0
256700,MELAA,2,0,0,2
256800,MELAA,0,3,3,0
256900,MELAA,0,3,5,0
257000,MELAA,0,0,3,0
257100,MELAA,0,0,3,0
257200,MELAA,0,0,0,0
257300,MELAA,0,3,3,0
257400,MELAA,0,3,3,0
257500,MELAA,5,0,8,0
257700,MELAA,3,3,3,0
257800,MELAA,0,0,0,0
257900,MELAA,3,3,0,0
300300,MELAA,6,0,11,3
300500,MELAA,3,3,3,0
300600,MELAA,3,3,6,0
300700,MELAA,6,0,3,0
300800,MELAA,3,6,11,0
300900,MELAA,3,3,3,0
301000,MELAA,3,0,0,0
301100,MELAA,0,0,8,3
301200,MELAA,3,5,8,0
301300,MELAA,3,6,11,0
301500,MELAA,0,0,0,0
301600,MELAA,0,0,6,0
301800,MELAA,3,11,14,0
302100,MELAA,0,3,3,0
302200,MELAA,0,0,0,0
302300,MELAA,3,0,3,0
302400,MELAA,0,0,0,0
302500,MELAA,0,0,3,0
302600,MELAA,3,0,0,0
302700,MELAA,3,0,0,0
302800,MELAA,0,3,6,0
302900,MELAA,8,0,8,0
303000,MELAA,0,0,0,0
303100,MELAA,0,3,9,0
303200,MELAA,0,3,3,0
303300,MELAA,0,3,8,0
303400,MELAA,3,0,3,3
303500,MELAA,3,3,0,0
303600,MELAA,3,3,9,0
303800,MELAA,0,0,3,0
304100,MELAA,5,11,5,0
304200,MELAA,8,0,11,0
304300,MELAA,6,0,14,0
304400,MELAA,8,6,6,0
304500,MELAA,14,8,17,0
304600,MELAA,6,3,9,0
304700,MELAA,3,6,17,3
304800,MELAA,9,11,17,3
304900,MELAA,6,0,6,0
305000,MELAA,3,3,11,0
305100,MELAA,6,3,3,0
305200,MELAA,11,8,13,0
305300,MELAA,6,3,8,0
305400,MELAA,5,3,5,0
305500,MELAA,3,3,8,0
305600,MELAA,8,3,14,0
305800,MELAA,3,3,3,0
305900,MELAA,8,11,17,3
306000,MELAA,3,0,6,0
306100,MELAA,3,3,3,0
306200,MELAA,6,3,6,0
306300,MELAA,3,6,6,3
306500,MELAA,0,6,8,0
306600,MELAA,3,0,3,0
306700,MELAA,3,6,6,0
306800,MELAA,0,3,11,3
306900,MELAA,3,0,6,0
307000,MELAA,3,3,0,0
307100,MELAA,3,3,11,3
307200,MELAA,6,3,6,0
307300,MELAA,0,3,3,0
307400,MELAA,3,3,3,0
307500,MELAA,6,3,14,3
307600,MELAA,0,8,20,0
307700,MELAA,3,3,11,0
307800,MELAA,11,11,25,0
307900,MELAA,3,14,11,0
308000,MELAA,5,5,21,0
308100,MELAA,5,16,16,0
308200,MELAA,8,8,14,0
308300,MELAA,8,3,11,0
308400,MELAA,3,3,5,0
308600,MELAA,8,6,14,0
309000,MELAA,0,0,0,0
309200,MELAA,0,3,8,0
309300,MELAA,3,0,0,0
309400,MELAA,0,3,3,3
309500,MELAA,3,0,3,0
309600,MELAA,0,0,3,0
309700,MELAA,0,0,6,0
309800,MELAA,0,0,0,0
309900,MELAA,0,0,3,0
310000,MELAA,0,0,0,0
310100,MELAA,0,3,0,0
310200,MELAA,3,0,0,0
310300,MELAA,6,3,9,0
310400,MELAA,3,3,3,0
310500,MELAA,0,0,6,0
310600,MELAA,0,3,3,0
310700,MELAA,0,0,3,0
310800,MELAA,0,0,3,0
310900,MELAA,3,0,0,0
311000,MELAA,3,0,3,0
311100,MELAA,3,0,6,0
311300,MELAA,3,43,36,3
311400,MELAA,3,0,3,0
311500,MELAA,3,3,3,5
311700,MELAA,0,3,3,0
311800,MELAA,0,0,0,0
311900,MELAA,0,0,0,0
312000,MELAA,0,0,3,0
308800,MELAA,0,0,5,0
308900,MELAA,6,14,17,3
312200,MELAA,8,14,22,0
312300,MELAA,9,9,15,0
312400,MELAA,0,3,0,0
312500,MELAA,3,0,3,0
312600,MELAA,0,0,0,0
312700,MELAA,0,0,0,3
312800,MELAA,3,3,6,0
312900,MELAA,3,0,0,0
313000,MELAA,0,0,0,0
313100,MELAA,3,0,3,0
313200,MELAA,0,0,6,0
313300,MELAA,0,3,3,0
313400,MELAA,0,0,3,0
313500,MELAA,6,8,8,0
313600,MELAA,0,0,3,0
313700,MELAA,0,3,3,3
313800,MELAA,0,0,3,0
313900,MELAA,3,0,6,0
314000,MELAA,3,6,3,0
314100,MELAA,3,3,3,0
314200,MELAA,3,0,3,0
314300,MELAA,0,0,3,0
314500,MELAA,6,3,9,0
314600,MELAA,6,3,3,0
314700,MELAA,0,0,0,0
314800,MELAA,3,0,3,0
314900,MELAA,0,3,3,0
315000,MELAA,3,0,0,0
315100,MELAA,0,0,0,0
315200,MELAA,3,3,0,0
315300,MELAA,0,3,8,0
315400,MELAA,6,3,17,0
315500,MELAA,0,0,3,0
315600,MELAA,3,0,3,0
315700,MELAA,5,0,5,0
315800,MELAA,0,0,3,0
315900,MELAA,0,3,6,0
316000,MELAA,3,0,3,0
316100,MELAA,0,0,3,0
316200,MELAA,3,0,3,3
316500,MELAA,0,3,3,0
316600,MELAA,6,6,14,3
316800,MELAA,0,0,0,0
316900,MELAA,11,8,14,0
317000,MELAA,3,12,9,3
317100,MELAA,0,3,0,0
317200,MELAA,3,6,3,0
317300,MELAA,11,5,8,0
317400,MELAA,9,17,29,0
317500,MELAA,3,3,0,0
317600,MELAA,3,0,3,0
317700,MELAA,8,8,17,6
317800,MELAA,17,11,28,0
317900,MELAA,11,11,17,0
318000,MELAA,3,3,14,6
318100,MELAA,5,3,5,0
318200,MELAA,0,3,3,3
318300,MELAA,3,17,23,3
318400,MELAA,3,3,3,3
318500,MELAA,11,6,14,0
318600,MELAA,6,6,11,0
318700,MELAA,11,3,14,0
318800,MELAA,5,5,11,0
318900,MELAA,12,6,14,0
319000,MELAA,8,8,11,0
319200,MELAA,14,11,25,3
319300,MELAA,19,11,24,0
319400,MELAA,11,13,16,5
319500,MELAA,22,8,20,3
319600,MELAA,8,6,22,0
319700,MELAA,31,20,51,3
319800,MELAA,3,3,11,0
319900,MELAA,11,16,30,0
320100,MELAA,9,9,14,0
320200,MELAA,17,17,26,0
320300,MELAA,3,3,8,0
320500,MELAA,6,17,20,0
320600,MELAA,11,11,20,3
320700,MELAA,6,23,31,3
320800,MELAA,8,11,28,8
320900,MELAA,6,6,11,0
321000,MELAA,14,20,29,6
321100,MELAA,14,14,22,0
321200,MELAA,8,55,28,0
321300,MELAA,8,0,14,0
321400,MELAA,6,8,11,6
321500,MELAA,3,0,9,0
321600,MELAA,3,0,8,0
321700,MELAA,22,17,25,3
321800,MELAA,11,20,34,3
321900,MELAA,11,8,20,3
322000,MELAA,14,11,25,3
322100,MELAA,3,8,11,0
322200,MELAA,3,14,14,3
322300,MELAA,3,3,3,0
322400,MELAA,3,6,17,0
322500,MELAA,0,0,3,0
322600,MELAA,0,3,6,0
322700,MELAA,11,14,31,0
322800,MELAA,9,15,20,0
322900,MELAA,3,6,12,0
323000,MELAA,11,26,43,3
323100,MELAA,5,14,14,0
323200,MELAA,3,14,23,0
323300,MELAA,17,28,42,3
323400,MELAA,11,16,24,3
323600,MELAA,9,6,14,0
323700,MELAA,5,3,11,0
323800,MELAA,3,11,19,0
323900,MELAA,12,12,38,3
